GEOID10,POP100_RE,HU100_RE,TAZ
250250507001003,15,4,173
250250503001004,0,0,173
250250503001005,13,8,173
250250503001006,245,84,173
250250502002005,0,0,173
250250506001001,4,1,173
250250506001004,0,0,174
250250502002006,0,0,173
250250506001003,0,0,174
250250506001010,201,67,174
250250502001002,213,91,173
250250502002002,173,56,173
250250507001002,5,2,180
250250506001002,84,30,173
250250502001001,332,113,177
250250502002007,0,0,173
250250502002001,276,155,177
250250502001003,240,79,177
250250502002004,0,0,177
250250502002003,333,116,177
250250503001000,0,0,173
250250506001000,111,35,173
250250502001006,397,142,177
250250506001006,0,0,174
250250505001000,137,64,181
250250507001004,0,0,180
250250506001007,0,0,174
250250506001008,0,0,174
250250507001007,368,125,180
250250506002000,0,0,174
250250507001008,0,0,180
250250506001015,418,149,174
250250506001013,0,0,174
250250507001009,0,0,180
250250506001009,130,65,174
250250506001012,0,0,174
250250506001005,0,0,174
250250509011015,0,0,179
250259813002019,0,0,182
250259813002057,0,0,183
250250502003000,394,130,178
250250509011039,0,0,179
250250507003006,270,87,180
250250507003000,138,49,180
250250507003004,348,112,180
250259813002003,0,0,182
250259813002022,0,0,182
250259813002071,0,0,183
250259813002065,0,0,182
250250509011024,2,3,186
250250509011031,0,0,179
250250507002005,223,83,180
250250507003008,313,118,180
250259813002036,0,0,185
250250509013011,213,80,178
250259813002027,0,0,182
250259813002026,0,0,182
250259813002029,0,0,185
250250502004002,399,133,180
250250509012003,308,107,179
250259813002055,0,0,182
250259813002063,0,0,182
250250509011029,0,0,179
250250507003009,0,0,182
250250502004000,200,82,178
250250509011040,119,38,179
250259813002052,0,0,182
250250509011013,14,3,179
250250509011021,59,28,186
250250509011018,0,0,186
250259813002021,0,0,182
250250501013006,417,143,178
250259813002000,0,0,185
250250509012005,12,4,178
250250509011034,445,144,179
250259813002056,314,217,183
250250509011017,0,0,186
250250509011037,0,0,179
250250509011032,0,0,179
250250509011028,4,2,179
250250509011014,8,2,179
250250509011012,0,0,179
250259813002018,0,0,186
250259813002010,0,0,182
250250509011023,0,0,186
250250507003001,0,0,180
250259813002009,0,0,182
250250507003005,0,0,180
250259813002023,0,0,182
250259813002042,0,0,182
250259813002054,0,0,182
250250509012007,295,100,178
250259813002066,0,0,185
250250509011030,0,0,179
250259813002017,0,0,179
250250509011026,0,0,179
250259813002064,0,0,182
250259813002062,0,0,182
250250509011033,0,0,179
250259813002005,0,1,182
250250509011008,166,50,179
250250502004001,456,134,178
250250505001004,37,8,181
250259813002020,0,0,182
250250509011038,0,0,179
250259813002053,0,0,182
250259813002073,0,0,183
250259813002061,0,0,182
250250509011010,0,0,179
250250509011035,0,0,186
250259813002024,0,0,182
250250505001002,559,218,181
250259813002011,0,0,182
250250502003001,442,153,178
250250507002002,321,120,180
250250507002001,157,62,180
250250507002000,120,36,180
250250507003007,407,139,180
250250509012004,367,145,178
250250505001001,193,67,181
250250509011011,46,14,179
250250509011022,0,0,186
250259813002004,0,0,182
250259813002002,0,0,182
250259813002028,0,0,182
250259813002072,0,0,182
250250509012006,388,148,178
250250507003003,0,0,180
250250509011009,249,72,179
250250509011025,0,0,186
250259813002015,0,0,186
250250510001009,80,41,186
250259813002012,0,0,182
250259813002025,0,0,182
250259813002100,0,0,182
250259813002016,0,0,179
250250509011027,0,0,179
250250509011041,0,0,179
250250509012001,433,146,179
250250505001003,148,48,181
250250507003002,0,0,180
250250509011036,0,0,179
250259813002014,0,0,186
250250509011019,26,9,186
250250510001020,52,31,186
250259813002013,0,0,182
250250505001005,40,16,181
250259813002085,0,0,183
250259813002046,0,0,183
250259813002087,0,0,183
250259813002083,0,0,183
250259813002088,0,0,183
250259813002086,0,0,183
250259813002067,0,0,183
250250505001006,207,81,181
250259813002043,0,0,183
250259813002084,0,0,183
250259813002076,0,0,184
250259813002037,0,0,184
250259813002058,0,0,184
250259813002034,0,0,184
250259813002051,0,0,184
250259813002081,0,0,184
250259813002099,0,0,185
250259813002032,0,0,185
250259813002033,0,0,185
250259813002040,0,0,184
250259813002093,0,0,184
250259813002098,0,0,184
250259813002092,0,0,184
250259813002078,0,0,184
250259813002079,0,0,184
250259813002045,0,0,184
250259813002050,0,0,185
250259813002038,0,0,185
250259813002044,0,0,185
250259813002077,0,0,184
250259813002080,0,0,184
250259813002074,0,0,184
250259813002031,0,0,185
250259813002035,0,0,184
250259813002041,0,0,184
250259813001004,0,0,451
250251803014010,47,15,451
250251803014008,85,33,451
250251803012000,159,66,451
250251803014005,55,24,451
250251803014006,29,12,451
250259813002070,0,0,185
250259813002039,0,0,185
250251803012007,53,23,451
250251803013014,42,16,451
250251803012006,56,23,451
250251802003001,23,7,451
250251803014002,180,62,451
250251803011000,145,62,451
250251803012009,18,7,451
250251803012003,146,68,451
250251803012002,124,49,451
250251803013010,61,24,450
250251802003007,0,0,450
250251802003008,19,7,450
250251803013004,56,25,450
250251803011004,101,35,451
250259813001005,0,0,451
250259813002101,0,0,185
250251803014001,48,23,451
250251802004013,65,28,451
250251803012005,75,33,451
250251803011006,26,14,450
250251803013008,10,5,451
250251803013011,138,65,450
250259813001003,0,0,451
250259813001002,0,0,451
250259813002059,0,0,185
250251802004012,109,40,451
250251803012001,89,35,451
250251802003009,0,0,450
250251803011007,50,18,450
250251802003002,0,0,450
250251803011003,39,15,451
250251803011002,120,40,451
250259813002008,0,0,185
250259813002048,0,0,185
250259813002068,0,0,185
250259813002069,0,0,185
250259813002047,0,0,185
250259813002030,0,0,185
250251803011001,104,46,451
250251803013006,72,25,451
250251803014007,94,35,451
250251802004014,115,43,451
250251803012011,39,11,451
250251803013005,63,24,451
250251802003000,163,102,450
250251803011005,53,23,451
250251802003003,0,0,450
250251803014000,152,63,451
250251803014009,70,30,451
250251802004015,65,21,451
250251803011008,14,5,451
250259813002049,0,0,185
250251803012004,19,7,451
250250501011004,231,65,175
250250501011003,223,73,175
250250501013001,112,41,175
250250501013003,244,79,175
250250501012004,98,35,175
250250501012002,426,189,175
250250501011001,344,116,175
250250501013002,384,128,175
250250501011002,459,128,175
250250501012005,143,80,175
250250501013004,210,71,175
250250502001000,428,137,177
250250501012001,425,190,175
250250501012003,153,45,175
250250501012006,227,93,175
250250501011005,243,73,175
250250501012007,0,0,175
250250501013005,221,79,175
250250509013004,118,36,175
250250501011000,210,78,175
250250501011006,3,1,175
250250501013000,342,143,178
250250509013005,0,0,175
250250509013009,272,86,176
250250510003004,0,0,187
250250509011001,0,0,187
250250510002013,0,0,176
250250510003006,85,38,187
250250510003010,0,0,187
250250510002014,0,0,176
250250510003003,0,0,176
250250509011004,0,0,176
250250510002012,0,0,176
250250510003005,44,47,187
250250510001006,145,47,186
250250509011000,0,0,187
250250510003009,0,0,187
250250510001008,0,0,186
250251601013009,0,0,455
250250509013007,0,0,176
250250509011002,0,0,187
250250509011005,0,0,176
250250510001007,67,32,186
250250509013006,1,1,176
250250509013010,314,106,176
250250510003002,0,0,187
250251601013010,0,0,455
250251601013008,0,0,455
250250509013008,0,0,176
250250509011003,0,0,176
250250510003008,141,60,187
250250502002000,369,118,177
250250502001004,277,86,177
250250502001005,302,109,177
250250507001000,314,130,180
250250507002004,362,128,177
250250507002003,161,55,180
250250509013012,0,0,179
250250509011006,116,45,179
250250509012002,0,0,179
250250509011007,0,0,179
250250509012000,161,67,179
250250507001005,423,139,180
250250507001006,385,148,180
250250506002008,126,71,181
250250505001008,392,144,181
250250505001007,144,56,181
250259812021012,0,0,157
250259812021014,0,0,157
250250608003000,90,56,152
250250606001095,78,48,156
250250612001105,111,54,151
250250606001084,86,44,151
250250606001099,68,32,156
250250612001104,129,81,151
250250606001087,29,13,151
250250606001096,33,20,156
250250612001099,0,0,151
250250607001005,2,1,152
250250606001083,73,41,151
250250606001081,98,78,151
250250606001082,84,48,151
250250606001091,80,58,156
250250607001006,0,0,152
250250606001088,134,73,151
250250607001004,128,38,152
250250606001080,0,0,151
250250606001085,94,49,151
250250606001086,110,64,151
250250606001090,124,59,156
250250606001089,0,0,151
250250606001092,0,0,156
250250612001100,47,25,151
250250607001003,68,26,152
250250607002001,55,21,152
250250608004002,199,118,152
250250608003007,104,58,156
250250608003004,144,66,152
250250608004009,0,0,153
250250608004010,72,28,153
250250608002000,122,66,156
250250608003008,102,40,156
250250608004004,122,73,153
250250608004001,121,70,152
250250608003005,62,37,152
250250608003003,112,73,152
250250612002002,0,0,154
250250608004003,139,72,152
250250608004005,82,44,153
250250608004000,86,56,152
250250608002001,110,63,156
250250608003006,22,15,152
250250612002004,0,0,154
250250612002012,46,25,154
250250608002006,89,44,153
250250610002003,206,96,155
250250612002011,0,0,154
250250608004024,0,0,153
250250608004011,120,57,153
250250608002002,103,50,156
250250608004013,40,24,153
250250608004019,74,39,153
250250608004025,0,0,153
250250608002003,85,42,156
250250608002004,83,44,153
250250608004029,0,0,153
250250608004023,21,18,153
250250610003005,59,24,155
250250608004022,107,67,153
250250608004020,19,7,153
250250610002006,62,23,155
250250608004016,26,14,153
250250608002005,90,46,153
250250608004027,98,59,153
250250608004014,0,0,153
250250608004021,16,20,153
250250608004030,0,0,153
250250608004015,0,0,153
250250610002004,91,51,155
250250608004017,27,15,153
250250608004012,177,91,153
250250608004018,36,13,153
250250608004026,0,0,153
250250608004028,84,58,153
250250612002003,0,0,154
250250612002013,48,24,154
250250610002005,131,44,155
250250612002014,56,34,154
250250612002015,175,112,154
250250612002018,103,72,154
250250612002016,65,29,154
250250612003000,7,3,154
250250612002000,0,0,154
250250612003001,39,15,154
250250610003006,0,0,155
250250610003007,29,12,155
250250612002017,121,78,154
250250610001004,205,102,155
250250610002002,121,48,155
250250610002000,314,115,155
250250610002007,88,42,155
250250610003002,114,63,155
250250610001003,194,114,155
250250610003003,407,180,155
250250610003004,292,114,155
250250610002008,151,52,155
250250610002001,0,0,155
250250608003002,129,71,156
250250608003001,121,54,156
250250605015007,5,3,156
250250605015000,0,0,157
250250605015002,86,47,156
250250608001001,152,66,156
250250605015004,218,116,156
250259812021015,0,0,157
250250605015005,31,13,156
250250605015006,85,48,156
250250606001098,73,40,156
250250608001000,21,10,156
250250606001100,48,33,156
250250605015001,37,26,156
250250605013003,51,33,157
250250605011002,52,25,157
250259812021011,0,0,157
250259812021040,0,0,157
250259812021041,0,0,157
250259812021033,0,0,157
250259812021013,0,0,157
250259812021010,0,0,157
250250605013002,0,0,157
250250605013000,143,80,157
250250605013001,43,28,157
250250606001053,0,0,157
250259812021036,0,0,158
250250601011001,218,108,158
250250601011002,33,18,158
250259812021042,0,0,158
250250605014002,87,40,158
250250605014000,103,51,161
250250601011000,0,0,158
250259812021034,0,0,158
250259812021035,0,0,158
250259812021038,0,0,159
250259812011002,0,0,160
250259812021037,0,0,159
250259812021039,0,0,159
250250601011006,210,100,160
250250601011005,183,74,160
250250601012002,197,93,160
250250601012001,70,36,160
250250601014008,54,42,160
250250601014006,0,0,160
250250601014005,12,9,160
250250601013003,185,88,160
250250601013001,230,123,160
250250601014007,0,0,160
250259812011010,0,0,160
250250601014000,0,0,160
250250601011004,126,50,160
250259812011028,0,0,160
250250601011003,111,91,160
250259812011006,0,0,160
250250601013000,180,85,160
250250601014001,0,0,160
250259812011005,0,0,160
250250601012000,94,67,160
250259812011011,0,0,160
250250601013002,204,98,160
250250601014002,225,74,160
250259812011001,0,0,160
250250603013000,118,56,161
250250605014001,50,28,161
250250602001000,88,42,161
250250605014004,172,78,161
250250601013004,182,102,161
250250602001001,151,93,161
250250603013011,119,69,161
250250605011004,168,101,161
250250603013010,29,19,161
250250605014003,219,98,161
250250605011000,193,98,161
250250602001002,215,108,161
250250107021004,0,0,99
250250703001003,0,0,100
250250703001015,0,0,101
250250703001010,49,5,101
250250703001013,0,0,102
250250703001012,324,235,101
250250703001014,5,5,101
250250703001009,0,0,101
250250707001001,18,13,102
250250106001010,75,67,103
250250106001009,235,293,102
250250707001000,32,25,102
250250106001000,0,0,102
250250106001015,0,0,105
250250106001002,0,0,103
250250106001001,0,0,103
250250707001002,0,0,103
250250106001006,0,0,104
250250106001004,0,0,105
250250107021014,5,0,104
250250106001005,103,96,104
250250106001003,0,0,105
250250106001016,0,0,106
250250106002003,0,0,105
250250106002005,0,0,105
250250106002000,0,0,105
250250106002011,141,109,107
250250106002002,0,0,105
250250707001008,157,46,110
250250106001011,0,0,106
250250106002008,139,104,105
250250106002004,0,0,105
250250707001007,455,231,110
250250106002001,0,0,105
250250106001012,0,0,106
250250106001013,0,0,106
250250106001020,0,0,106
250250106002013,193,164,107
250250106002006,0,0,107
250250106001018,73,61,106
250250106001017,0,0,106
250250105001007,360,229,109
250250106002010,172,99,107
250250106002007,0,0,107
250250106001019,0,0,106
250250106002009,132,98,107
250250105001009,0,0,109
250250106001014,748,622,106
250250106002012,362,249,107
250250105002004,10,7,107
250250105001010,0,0,107
250250708003001,100,47,107
250250105003004,336,198,107
250250707002008,81,41,110
250250105003003,100,59,107
250250707002009,132,88,110
250250105003001,31,22,107
250250105002000,0,0,107
250250105003005,181,148,107
250250105003000,130,88,107
250250105002001,522,320,107
250250707002010,67,34,110
250250104053002,266,216,277
250250105002002,143,94,107
250250106002014,160,119,107
250250708003004,256,152,116
250250708003005,297,151,116
250250105002005,0,0,107
250250708001003,120,81,116
250250105001008,0,0,109
250250105002006,236,191,107
250250708001002,120,70,116
250250105003002,214,159,107
250250708001000,382,225,116
250250708001001,44,27,116
250250707002007,75,40,110
250250708003003,247,156,116
250250707002005,0,0,107
250250708003000,0,0,107
250250105002003,188,132,107
250250708003002,0,0,116
250250105001004,422,1,108
250250105001003,0,0,108
250250105001005,0,0,108
250250105001006,171,119,109
250250104033000,684,521,267
250250104031003,0,0,266
250250707001006,202,171,111
250250707002003,85,39,110
250250707002001,114,92,110
250250707002011,45,24,110
250250707002012,0,0,110
250250707002013,74,45,110
250250707002006,81,55,110
250250707002004,94,55,110
250250706001005,170,101,117
250250707002002,229,139,110
250250707001009,297,158,110
250250707002000,123,70,110
250250707001003,0,0,111
250250707001005,0,0,111
250250707001004,0,0,111
250250703003006,200,132,112
250250703003007,139,124,112
250250703003004,0,0,113
250250706001000,352,214,112
250250703003001,0,0,113
250250703003003,406,279,112
250250703004006,238,167,112
250250703004004,273,195,112
250250703003002,0,0,112
250250703003008,247,172,112
250250703004007,155,102,118
250250703004003,168,94,112
250250703004002,136,85,112
250250703003000,0,0,113
250250703004005,2,2,113
250250704021013,650,350,114
250250704021014,12,4,114
250250703004001,79,53,113
250250703003005,0,0,113
250250703004000,68,48,113
250250705001003,299,168,119
250250704021016,72,38,115
250250704021022,98,32,114
250250704021023,84,26,114
250250704021020,442,142,114
250250705001002,170,106,119
250250704021011,97,0,114
250250704021017,129,40,114
250250705001001,0,0,119
250250704021018,124,44,114
250250704021019,0,0,114
250250704021021,15,4,114
250250712011005,253,152,120
250250704021009,0,0,115
250250704021015,0,0,115
250250712011003,144,34,121
250250704021024,0,0,115
250250712011004,175,120,120
250250704021010,0,0,115
250250708001008,132,54,116
250250708003006,172,106,116
250250706002003,286,153,117
250250709001004,158,89,122
250250709001003,188,102,122
250250708001010,44,22,312
250250708001009,163,88,116
250250708001006,219,154,116
250250708001004,61,46,116
250250708001005,74,61,116
250250708002003,254,157,312
250250708001007,235,137,116
250250709001000,28,16,122
250250705004000,90,48,123
250250705002004,125,52,123
250250705004003,75,47,123
250250705002003,98,28,123
